"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.148245604E2,2.548217773E-3,-1.281738281E-3,-1.950073242E-2
1.149247191E2,3.616333008E-3,-1.086425781E-2,-5.661010742E-3
1.150249083E2,7.873535156E-3,6.179809570E-3,-1.403808594E-3
1.151250975E2,-9.170532227E-3,7.247924805E-3,-8.850097656E-3
1.152252562E2,-2.777099609E-3,2.108764648E-2,-5.572509766E-2
1.153254454E2,5.752563477E-3,-2.349853516E-3,7.125854492E-3
1.154256041E2,1.853942871E-2,2.975463867E-3,2.310180664E-2
1.155257933E2,-6.408691406E-4,4.043579102E-3,-5.661010742E-3
1.156259825E2,1.214599609E-2,2.975463867E-3,-1.310729980E-2
1.157261412E2,2.548217773E-3,-8.743286133E-3,7.324218750E-4
1.158263304E2,-1.708984375E-3,8.300781250E-3,-8.850097656E-3
1.159264891E2,-1.129150391E-2,1.469421387E-2,2.868652344E-3
1.160266783E2,1.495361328E-3,-1.512145996E-2,3.936767578E-3
1.161268675E2,1.000976562E-2,-9.796142578E-3,1.351928711E-2
1.162270262E2,4.272460938E-4,2.001953125E-2,-5.661010742E-3
1.163272154E2,-7.034301758E-3,6.179809570E-3,-1.403808594E-3
1.164273741E2,-1.708984375E-3,-1.086425781E-2,-1.950073242E-2
1.165275633E2,1.495361328E-3,-6.607055664E-3,7.125854492E-3
1.166277526E2,-2.777099609E-3,9.368896484E-3,9.262084961E-3
1.167279112E2,-3.845214844E-3,1.150512695E-2,-8.850097656E-3
1.168281005E2,6.820678711E-3,-2.151489258E-2,-4.592895508E-3
1.169282591E2,5.752563477E-3,4.043579102E-3,1.031494141E-2
1.170284178E2,-1.708984375E-3,1.789855957E-2,-6.729125977E-3
1.171286070E2,-9.170532227E-3,5.111694336E-3,7.324218750E-4
1.172288268E2,2.548217773E-3,-1.193237305E-2,-4.592895508E-3
1.173289549E2,6.820678711E-3,-4.470825195E-3,7.324218750E-4
1.174291136E2,-2.777099609E-3,1.257324219E-2,1.031494141E-2
1.175293028E2,-4.898071289E-3,8.544921875E-4,-1.417541504E-2
1.176295425E2,1.000976562E-2,-2.365112305E-2,4.989624023E-3
1.177297317E2,5.752563477E-3,5.111694336E-3,1.031494141E-2
1.178298904E2,-1.708984375E-3,1.043701172E-2,-1.403808594E-3
1.179300796E2,-6.408691406E-4,6.179809570E-3,-6.729125977E-3
1.180302688E2,-6.408691406E-4,-2.684020996E-2,3.936767578E-3
1.181304275E2,1.495361328E-3,1.469421387E-2,4.989624023E-3
1.182306167E2,-1.235961914E-2,9.368896484E-3,1.800537109E-3
1.183307754E2,2.548217773E-3,-1.406860352E-2,-1.310729980E-2
1.184309646E2,4.272460938E-4,-1.939392090E-2,1.245117188E-2
