"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.991303754E0,-1.920471191E1,2.603149414E1,-3.048095703E1
8.092011762E0,-1.830444336E1,2.621154785E1,-3.137969971E1
8.192719770E0,-1.890563965E1,2.551116943E1,-3.018035889E1
8.293427778E0,-1.740417480E1,2.500152588E1,-3.048095703E1
8.394166303E0,-1.620483398E1,2.482147217E1,-3.137969971E1
8.496491742E0,-1.620483398E1,2.465057373E1,-2.987976074E1
8.596711469E0,-1.830444336E1,2.500152588E1,-3.168029785E1
8.696931195E0,-1.950531006E1,2.569122314E1,-3.108062744E1
8.797150922E0,-1.860504150E1,2.551116943E1,-3.078002930E1
8.897675824E0,-1.770477295E1,2.569122314E1,-3.108062744E1
8.998383832E0,-1.830444336E1,2.517089844E1,-3.137969971E1
9.099091840E0,-1.830444336E1,2.500152588E1,-2.987976074E1
9.199799848E0,-1.890563965E1,2.586059570E1,-3.318023682E1
9.300507856E0,-1.980438232E1,2.517089844E1,-3.137969971E1
9.401246381E0,-1.920471191E1,2.413177490E1,-3.018035889E1
9.503663373E0,-1.980438232E1,2.465057373E1,-3.108062744E1
9.603883100E0,-2.070465088E1,2.517089844E1,-3.137969971E1
9.704102826E0,-2.010498047E1,2.534179688E1,-3.288116455E1
9.804322553E0,-1.830444336E1,2.396087646E1,-3.108062744E1
9.904755903E0,-1.710510254E1,2.430114746E1,-3.227996826E1
1.000546391E1,-1.830444336E1,2.361145020E1,-3.227996826E1
1.010620244E1,-2.040557861E1,2.673187256E1,-3.288116455E1
1.020691044E1,-2.100524902E1,2.638092041E1,-3.348083496E1
1.030758793E1,-2.070465088E1,2.500152588E1,-3.288116455E1
1.040829594E1,-2.070465088E1,2.500152588E1,-3.168029785E1
1.051079379E1,-2.070465088E1,2.500152588E1,-3.408050537E1
1.061101352E1,-2.040557861E1,2.482147217E1,-3.198089600E1
1.071123324E1,-2.100524902E1,2.482147217E1,-3.318023682E1
1.081145297E1,-2.100524902E1,2.396087646E1,-3.227996826E1
1.091179476E1,-2.040557861E1,2.482147217E1,-3.198089600E1
1.101250277E1,-2.100524902E1,2.517089844E1,-3.258056641E1
1.111321078E1,-2.130432129E1,2.500152588E1,-3.288116455E1
1.121391879E1,-2.160491943E1,2.396087646E1,-3.227996826E1
1.131462680E1,-2.160491943E1,2.482147217E1,-3.198089600E1
1.141533480E1,-2.130432129E1,2.448120117E1,-3.137969971E1
1.151607333E1,-2.160491943E1,2.448120117E1,-3.258056641E1
1.161818515E1,-2.070465088E1,2.396087646E1,-3.048095703E1
1.171840487E1,-2.160491943E1,2.430114746E1,-3.288116455E1
1.181859408E1,-2.130432129E1,2.326049805E1,-3.108062744E1
1.191887484E1,-2.130432129E1,2.361145020E1,-3.048095703E1
1.201958285E1,-2.220458984E1,2.378082275E1,-3.318023682E1
1.212029086E1,-2.340545654E1,2.500152588E1,-3.108062744E1
1.222099887E1,-2.370452881E1,2.551116943E1,-3.258056641E1
1.232170687E1,-2.310485840E1,2.448120117E1,-3.198089600E1
1.242241488E1,-2.220458984E1,2.448120117E1,-3.258056641E1
1.252315341E1,-2.340545654E1,2.378082275E1,-3.258056641E1
1.262535678E1,-2.310485840E1,2.465057373E1,-3.168029785E1
1.272557650E1,-2.310485840E1,2.500152588E1,-3.288116455E1
1.282579623E1,-2.250518799E1,2.326049805E1,-3.108062744E1
1.292598544E1,-2.340545654E1,2.465057373E1,-3.288116455E1
1.302666293E1,-2.280426025E1,2.413177490E1,-3.258056641E1
1.312737094E1,-2.190551758E1,2.378082275E1,-3.258056641E1
1.322807894E1,-2.340545654E1,2.413177490E1,-3.258056641E1
1.332878695E1,-2.370452881E1,2.396087646E1,-3.468017578E1
1.342949496E1,-2.250518799E1,2.638092041E1,-3.227996826E1
1.353023348E1,-1.680450439E1,3.452148438E1,-3.018035889E1
1.363252841E1,-1.440429688E1,4.145050049E1,-2.658081055E1
1.373274813E1,-1.950531006E1,4.751129150E1,-2.088012695E1
1.383296786E1,-1.830444336E1,5.184173584E1,-1.697998047E1
1.393318759E1,-1.920471191E1,5.427093506E1,-1.638031006E1
1.403374301E1,-2.430419922E1,5.721130371E1,-1.188049316E1
1.413445102E1,-3.060455322E1,5.877075195E1,-8.580017090E0
1.423515902E1,-3.240509033E1,5.894165039E1,-9.480285645E0
1.433586703E1,-3.690490723E1,6.119079590E1,-1.380920410E0
1.443657504E1,-3.570556641E1,6.241149902E1,-4.080200195E0
1.453728305E1,-3.300476074E1,5.808105469E1,-1.098022461E1
1.463970004E1,-2.340545654E1,5.375061035E1,-1.368103027E1
1.473991977E1,-2.340545654E1,5.652160645E1,-1.307983398E1
1.484013949E1,-2.640533447E1,5.253143311E1,-1.638031006E1
1.494035922E1,-2.970428467E1,5.513153076E1,-1.548004150E1
1.504082309E1,-3.870544434E1,5.704193115E1,-1.338043213E1
1.514153109E1,-4.500427246E1,5.721130371E1,-1.307983398E1
1.524223910E1,-5.190429688E1,5.427093506E1,-1.878051758E1
1.534294711E1,-6.840515137E1,5.357055664E1,-1.997985840E1
1.544365512E1,-7.680511475E1,4.803161621E1,-2.358093262E1
1.554436312E1,-8.400421143E1,4.353179932E1,-2.058105469E1
1.564684115E1,-9.090423584E1,3.850097656E1,-2.088012695E1
1.574703036E1,-9.540557861E1,3.643188477E1,-1.908111572E1
1.584725009E1,-9.810485840E1,3.556060791E1,-1.938018799E1
1.594746981E1,-9.630432129E1,3.608093262E1,-1.728057861E1
1.604790316E1,-9.420471191E1,3.799133301E1,-2.058105469E1
1.614861117E1,-9.240417480E1,3.868103027E1,-2.718048096E1
1.624931918E1,-9.030456543E1,3.850097656E1,-1.548004150E1
1.635002719E1,-8.670501709E1,4.214172363E1,-1.038055420E1
1.645073519E1,-7.050476074E1,5.080108643E1,2.819824219E0
1.655144320E1,-5.670471191E1,5.634155273E1,-1.800537109E-1
1.665215121E1,-5.220489502E1,5.669097900E1,3.419494629E0
1.675420199E1,-4.260559082E1,5.842132568E1,1.019287109E0
1.685448275E1,-3.960418701E1,5.808105469E1,2.819824219E0
1.695464144E1,-3.840484619E1,5.877075195E1,4.019165039E0
1.705498324E1,-3.720550537E1,5.912170410E1,2.220153809E0
1.715569125E1,-3.480529785E1,5.773162842E1,2.819824219E0
1.725636874E1,-3.510437012E1,5.808105469E1,3.419494629E0
1.735710727E1,-2.790527344E1,5.600128174E1,-6.781005859E0
1.745781527E1,-1.530456543E1,4.734191895E1,-1.878051758E1
1.755852328E1,-6.304931641E0,4.041137695E1,-1.997985840E1
1.765926181E1,-5.404663086E0,3.123168945E1,-3.048095703E1
1.776143466E1,-6.904602051E0,2.222137451E1,-3.288116455E1
1.786168490E1,-9.904479980E0,1.893157959E1,-3.438110352E1
1.796181308E1,-9.004211426E0,1.928100586E1,-3.438110352E1
1.806206332E1,-6.904602051E0,2.049102783E1,-3.288116455E1
1.816277133E1,-6.004333496E0,2.292175293E1,-3.108062744E1
1.826347934E1,-6.004333496E0,2.257080078E1,-3.048095703E1
1.836421786E1,-6.004333496E0,2.153167725E1,-3.288116455E1
1.846489535E1,-6.605529785E0,2.205047607E1,-3.318023682E1
1.856560336E1,-6.605529785E0,2.378082275E1,-3.137969971E1
1.866631137E1,-5.705261230E0,2.759094238E1,-2.898101807E1
1.876860629E1,-4.504394531E0,3.071136475E1,-2.658081055E1
1.886882602E1,-6.004333496E0,3.106079102E1,-2.658081055E1
1.896907626E1,-5.105590820E0,3.123168945E1,-2.568054199E1
1.906929599E1,-4.205322266E0,3.227081299E1,-2.448120117E1
1.916985141E1,-6.605529785E0,3.383178711E1,-2.658081055E1
1.927055941E1,-4.504394531E0,3.227081299E1,-2.388000488E1
1.937126742E1,-4.504394531E0,3.331146240E1,-2.568054199E1
1.947197543E1,-5.404663086E0,3.383178711E1,-2.837982178E1
1.957268344E1,-5.105590820E0,3.244171143E1,-2.537994385E1
1.967339144E1,-5.705261230E0,3.452148438E1,-2.478027344E1
1.977580844E1,-5.105590820E0,3.366088867E1,-2.568054199E1
1.987602816E1,-5.404663086E0,3.435058594E1,-2.568054199E1
1.997624789E1,-4.804992676E0,3.608093262E1,-2.687988281E1
2.007646762E1,-3.904724121E0,3.556060791E1,-2.358093262E1
2.017693148E1,-3.904724121E0,3.556060791E1,-2.297973633E1
2.027763949E1,-5.404663086E0,3.764190674E1,-2.537994385E1
2.037834750E1,-3.605651855E0,3.677062988E1,-2.448120117E1
2.047906373E1,-4.804992676E0,3.747100830E1,-2.448120117E1
2.057974122E1,-5.105590820E0,3.816070557E1,-2.568054199E1
2.068044922E1,-3.904724121E0,3.712158203E1,-2.268066406E1
2.078301880E1,-3.605651855E0,3.556060791E1,-1.938018799E1
2.088323853E1,-4.205322266E0,3.764190674E1,-2.238006592E1
2.098345826E1,-4.804992676E0,3.816070557E1,-2.448120117E1
2.108364747E1,-3.904724121E0,3.747100830E1,-2.268066406E1
2.118401978E1,-3.904724121E0,3.712158203E1,-2.388000488E1
2.128472779E1,-3.605651855E0,3.591156006E1,-2.238006592E1
2.138543580E1,-4.205322266E0,3.695068359E1,-2.238006592E1
2.148614380E1,-3.904724121E0,3.712158203E1,-2.147979736E1
2.158685181E1,-4.804992676E0,3.799133301E1,-2.297973633E1
2.168755982E1,-3.004455566E0,3.677062988E1,-2.208099365E1
2.178826783E1,-3.605651855E0,3.747100830E1,-2.388000488E1
2.189041016E1,-3.305053711E0,3.677062988E1,-2.088012695E1
2.199062989E1,-4.205322266E0,3.729095459E1,-2.118072510E1
2.209084962E1,-3.605651855E0,3.747100830E1,-2.268066406E1
2.219109986E1,-3.605651855E0,3.781127930E1,-2.208099365E1
2.229180787E1,-4.804992676E0,3.781127930E1,-2.328033447E1
2.239251588E1,-3.904724121E0,3.521118164E1,-2.418060303E1
2.249322388E1,-7.804870605E0,4.041137695E1,-2.537994385E1
2.259393189E1,-1.080474854E1,4.301147461E1,-2.568054199E1
2.269463990E1,-1.470489502E1,4.318084717E1,-2.598114014E1
2.279534791E1,-2.070465088E1,4.370117188E1,-2.868041992E1
2.289755128E1,-3.090515137E1,4.803161621E1,-2.478027344E1
2.299777100E1,-4.620513916E1,5.323181152E1,-1.638031006E1
2.309799073E1,-5.460510254E1,4.907073975E1,-2.118072510E1
2.319821046E1,-6.600494385E1,4.387054443E1,-2.478027344E1
2.329888795E1,-7.920532227E1,3.868103027E1,-2.598114014E1
2.339959595E1,-9.030456543E1,3.417053223E1,-3.498077393E1
2.350030396E1,-9.690551758E1,3.158111572E1,-3.948059082E1
2.360101197E1,-1.032043457E2,3.175048828E1,-4.398040771E1
2.370171998E1,-1.053054810E2,3.158111572E1,-4.548034668E1
2.380242798E1,-1.068054199E2,2.933197021E1,-4.158020020E1
2.390472291E1,-1.083053589E2,2.898101807E1,-4.217987061E1
2.400500367E1,-1.116043091E2,2.655181885E1,-4.217987061E1
2.410522340E1,-1.128051758E2,2.326049805E1,-4.128112793E1
2.420544312E1,-1.158050537E2,1.876068115E1,-4.008026123E1
2.430596802E1,-1.182052612E2,1.408081055E1,-4.398040771E1
2.440667603E1,-1.203048706E2,1.166076660E1,-4.638061523E1
2.450738404E1,-1.182052612E2,1.062164307E1,-4.938049316E1
2.460809205E1,-1.179046631E2,5.250549316E0,-5.148010254E1
2.470880006E1,-1.167053223E2,2.131652832E0,-5.628051758E1
2.480950806E1,-1.161056519E2,-1.678466797E0,-6.587982178E1
2.491198609E1,-1.152053833E2,-2.368164062E0,-7.127990723E1
2.501220582E1,-1.149047852E2,-2.719116211E0,-6.708068848E1
2.511242554E1,-1.161056519E2,-8.778381348E0,-5.958099365E1
2.521264527E1,-1.152053833E2,-1.275939941E1,-7.068023682E1
2.531304810E1,-1.158050537E2,-1.102905273E1,-7.188110352E1
2.541375611E1,-1.155044556E2,-6.869506836E0,-6.587982178E1
2.551446412E1,-1.149047852E2,-1.849365234E0,-7.218017578E1
2.561517212E1,-1.155044556E2,-2.368164062E0,-7.308044434E1
2.571588013E1,-1.152053833E2,-2.888488770E0,-7.277984619E1
2.581658814E1,-1.152053833E2,-3.239440918E0,-7.158050537E1
2.591729615E1,-1.152053833E2,-3.239440918E0,-7.158050537E1
2.601940797E1,-1.149047852E2,-2.539062500E0,-7.098083496E1
2.611962769E1,-1.140045166E2,-4.968261719E0,-6.918029785E1
2.621984742E1,-1.146041870E2,-3.239440918E0,-7.038116455E1
2.632012818E1,-1.149047852E2,-2.198791504E0,-7.098083496E1
2.642083619E1,-1.152053833E2,-2.888488770E0,-7.218017578E1
2.652154420E1,-1.140045166E2,-3.239440918E0,-7.098083496E1
2.662225220E1,-1.146041870E2,-3.929138184E0,-6.918029785E1
2.672296021E1,-1.158050537E2,-2.198791504E0,-7.338104248E1
2.682366822E1,-1.152053833E2,-3.929138184E0,-6.977996826E1
2.692437623E1,-1.143051147E2,-4.618835449E0,-6.918029785E1
2.702661011E1,-1.155044556E2,-4.098510742E0,-6.948089600E1
2.712682984E1,-1.143051147E2,-4.618835449E0,-7.038116455E1
2.722704957E1,-1.146041870E2,-5.659484863E0,-6.798095703E1
2.732726929E1,-1.146041870E2,-4.798889160E0,-7.008056641E1
2.742791627E1,-1.155044556E2,-4.798889160E0,-6.948089600E1
2.752862427E1,-1.149047852E2,-4.618835449E0,-6.858062744E1
2.762933228E1,-1.152053833E2,-4.968261719E0,-6.918029785E1
2.773004029E1,-1.158050537E2,-5.308532715E0,-6.977996826E1
2.783074830E1,-1.149047852E2,-5.488586426E0,-6.828002930E1
2.793145630E1,-1.137054443E2,-5.488586426E0,-6.887969971E1
2.803381226E1,-1.149047852E2,-5.308532715E0,-6.918029785E1
2.813403199E1,-1.149047852E2,-5.139160156E0,-6.948089600E1
2.823425172E1,-1.134048462E2,-6.349182129E0,-6.798095703E1
2.833447144E1,-1.152053833E2,-4.968261719E0,-6.918029785E1
2.843499634E1,-1.146041870E2,-5.139160156E0,-6.887969971E1
2.853570435E1,-1.146041870E2,-4.798889160E0,-6.887969971E1
2.863641236E1,-1.149047852E2,-4.968261719E0,-6.858062744E1
2.873712037E1,-1.158050537E2,-4.968261719E0,-7.098083496E1
2.883782838E1,-1.146041870E2,-4.798889160E0,-6.887969971E1
2.893853638E1,-1.146041870E2,-5.828857422E0,-7.008056641E1
2.904101441E1,-1.146041870E2,-5.488586426E0,-7.008056641E1
2.914123414E1,-1.146041870E2,-5.828857422E0,-6.828002930E1
2.924145386E1,-1.149047852E2,-5.308532715E0,-6.918029785E1
2.934167359E1,-1.155044556E2,-4.098510742E0,-7.068023682E1
2.944207642E1,-1.140045166E2,-5.828857422E0,-6.768035889E1
2.954278443E1,-1.155044556E2,-5.828857422E0,-6.828002930E1
2.964349244E1,-1.158050537E2,-5.139160156E0,-6.887969971E1
2.974420045E1,-1.146041870E2,-5.308532715E0,-6.918029785E1
2.984490845E1,-1.152053833E2,-5.139160156E0,-6.887969971E1
2.994561646E1,-1.143051147E2,-5.139160156E0,-6.708068848E1
3.004635499E1,-1.152053833E2,-4.798889160E0,-7.008056641E1
3.014843629E1,-1.152053833E2,-4.798889160E0,-6.887969971E1
3.024865601E1,-1.146041870E2,-5.659484863E0,-7.098083496E1
3.034887574E1,-1.146041870E2,-4.278564453E0,-6.858062744E1
3.044916485E1,-1.149047852E2,-5.139160156E0,-6.887969971E1
3.054987285E1,-1.158050537E2,-4.968261719E0,-6.798095703E1
3.065061138E1,-1.158050537E2,-5.308532715E0,-6.858062744E1
3.075128887E1,-1.158050537E2,-5.308532715E0,-6.977996826E1
3.085199688E1,-1.149047852E2,-5.828857422E0,-6.828002930E1
3.095270488E1,-1.152053833E2,-5.828857422E0,-6.828002930E1
3.105341289E1,-1.158050537E2,-4.968261719E0,-6.798095703E1
3.115567730E1,-1.152053833E2,-5.488586426E0,-6.887969971E1
3.125583599E1,-1.161056519E2,-4.098510742E0,-7.008056641E1
3.135605571E1,-1.155044556E2,-5.308532715E0,-6.858062744E1
3.145630596E1,-1.143051147E2,-5.659484863E0,-6.977996826E1
3.155695293E1,-1.140045166E2,-6.349182129E0,-6.918029785E1
3.165766094E1,-1.161056519E2,-4.618835449E0,-7.038116455E1
3.175836895E1,-1.152053833E2,-4.798889160E0,-7.127990723E1
3.185907696E1,-1.158050537E2,-4.618835449E0,-6.858062744E1
3.195978496E1,-1.140045166E2,-5.488586426E0,-7.008056641E1
3.206049297E1,-1.155044556E2,-4.618835449E0,-6.977996826E1
3.216287944E1,-1.161056519E2,-4.098510742E0,-7.008056641E1
3.226306865E1,-1.161056519E2,-4.968261719E0,-7.158050537E1
3.236331890E1,-1.146041870E2,-5.659484863E0,-6.977996826E1
3.246353862E1,-1.149047852E2,-4.618835449E0,-6.977996826E1
3.256403301E1,-1.152053833E2,-5.139160156E0,-7.008056641E1
3.266474102E1,-1.146041870E2,-6.178283691E0,-7.008056641E1
3.276544902E1,-1.155044556E2,-5.828857422E0,-7.068023682E1
3.286615703E1,-1.158050537E2,-4.618835449E0,-7.098083496E1
3.296686504E1,-1.152053833E2,-4.968261719E0,-7.038116455E1
3.306757305E1,-1.158050537E2,-5.308532715E0,-6.858062744E1
3.317008159E1,-1.146041870E2,-5.308532715E0,-6.977996826E1
3.327030132E1,-1.155044556E2,-5.308532715E0,-6.918029785E1
3.337049053E1,-1.143051147E2,-5.659484863E0,-6.858062744E1
3.347067974E1,-1.161056519E2,-4.278564453E0,-7.038116455E1
3.357111309E1,-1.140045166E2,-6.008911133E0,-7.038116455E1
3.367179058E1,-1.146041870E2,-5.659484863E0,-6.798095703E1
3.377252910E1,-1.146041870E2,-4.449462891E0,-6.887969971E1
3.387323711E1,-1.164047241E2,-3.578186035E0,-7.158050537E1
3.397394512E1,-1.143051147E2,-3.929138184E0,-6.977996826E1
3.407465313E1,-1.134048462E2,-2.888488770E0,-7.098083496E1
3.417536113E1,-1.128051758E2,-3.408813477E0,-7.008056641E1
3.427750347E1,-1.137054443E2,-2.719116211E0,-7.308044434E1
3.437772320E1,-1.128051758E2,-3.239440918E0,-7.038116455E1
3.447794292E1,-1.137054443E2,-2.198791504E0,-6.977996826E1
3.457819317E1,-1.134048462E2,-1.678466797E0,-7.127990723E1
3.467887066E1,-1.134048462E2,-2.368164062E0,-6.948089600E1
3.477960918E1,-1.119049072E2,-2.719116211E0,-7.127990723E1
3.488031719E1,-1.131042480E2,-3.239440918E0,-6.858062744E1
3.498102520E1,-1.131042480E2,-2.888488770E0,-6.798095703E1
3.508173321E1,-1.128051758E2,-1.498413086E0,-7.038116455E1
3.518244121E1,-1.134048462E2,-2.539062500E0,-7.098083496E1
3.528470562E1,-1.131042480E2,-1.498413086E0,-7.098083496E1
3.538492534E1,-1.125045776E2,-2.539062500E0,-6.858062744E1
3.548517559E1,-1.122055054E2,-3.059387207E0,-7.008056641E1
3.558536480E1,-1.128051758E2,-2.719116211E0,-7.008056641E1
3.568598125E1,-1.140045166E2,-2.018737793E0,-6.948089600E1
3.578665874E1,-1.116043091E2,-3.059387207E0,-7.068023682E1
3.588739727E1,-1.128051758E2,-2.539062500E0,-7.098083496E1
3.598810527E1,-1.134048462E2,-2.888488770E0,-6.918029785E1
3.608881328E1,-1.134048462E2,-2.539062500E0,-7.038116455E1
3.618952129E1,-1.134048462E2,-2.719116211E0,-7.068023682E1
3.629190777E1,-1.128051758E2,-2.719116211E0,-7.127990723E1
3.639212749E1,-1.131042480E2,-2.888488770E0,-6.977996826E1
3.649234722E1,-1.131042480E2,-2.719116211E0,-7.068023682E1
3.659256694E1,-1.122055054E2,-3.408813477E0,-7.008056641E1
3.669306133E1,-1.137054443E2,-6.349182129E0,-6.918029785E1
3.679376934E1,-1.140045166E2,-6.698608398E0,-6.977996826E1
3.689447734E1,-1.146041870E2,-6.349182129E0,-7.038116455E1
3.699518535E1,-1.152053833E2,-4.968261719E0,-7.158050537E1
3.709589336E1,-1.143051147E2,-5.828857422E0,-7.008056641E1
3.719660137E1,-1.143051147E2,-6.698608398E0,-6.977996826E1
3.729914043E1,-1.125045776E2,-7.218933105E0,-7.248077393E1
3.739936016E1,-1.131042480E2,-6.698608398E0,-7.458038330E1
3.749957988E1,-1.113052368E2,-8.258056641E0,-7.188110352E1
3.759979961E1,-1.119049072E2,-7.048034668E0,-7.398071289E1
3.770014141E1,-1.131042480E2,-5.659484863E0,-7.577972412E1
3.780084942E1,-1.125045776E2,-5.828857422E0,-7.548065186E1
3.790155742E1,-1.119049072E2,-7.218933105E0,-7.427978516E1
3.800223491E1,-1.119049072E2,-6.698608398E0,-7.458038330E1
3.810294292E1,-1.122055054E2,-7.218933105E0,-7.667999268E1
3.820365093E1,-1.125045776E2,-8.609008789E0,-7.728118896E1
3.830438946E1,-1.122055054E2,-7.048034668E0,-7.518005371E1
3.840656231E1,-1.095046997E2,-5.659484863E0,-7.638092041E1
3.850678203E1,-1.092056274E2,-5.308532715E0,-7.698059082E1
3.860700176E1,-1.074050903E2,-6.529235840E0,-7.548065186E1
3.870722149E1,-1.083053589E2,-4.798889160E0,-7.848052979E1
3.880792949E1,-1.083053589E2,-5.139160156E0,-7.728118896E1
3.890863750E1,-1.080047607E2,-4.618835449E0,-7.938079834E1
3.900934551E1,-1.068054199E2,-5.308532715E0,-7.758026123E1
3.911005352E1,-1.083053589E2,-6.178283691E0,-7.908020020E1
3.921076153E1,-1.083053589E2,-6.529235840E0,-7.548065186E1
3.931146953E1,-1.083053589E2,-6.008911133E0,-7.878112793E1
3.941376446E1,-1.071044922E2,-7.388305664E0,-7.638092041E1
3.951401470E1,-1.083053589E2,-6.529235840E0,-7.667999268E1
3.961420391E1,-1.083053589E2,-5.488586426E0,-7.908020020E1
3.971442363E1,-1.089050293E2,-5.308532715E0,-7.698059082E1
3.981500957E1,-1.101043701E2,-3.929138184E0,-7.938079834E1
3.991571758E1,-1.113052368E2,-5.139160156E0,-7.788085938E1
4.001642559E1,-1.134048462E2,-7.908630371E0,-7.667999268E1
4.011713360E1,-1.137054443E2,-8.428955078E0,-7.398071289E1
4.021784160E1,-1.137054443E2,-6.529235840E0,-7.548065186E1
4.031854961E1,-1.134048462E2,-7.388305664E0,-7.577972412E1
4.042099712E1,-1.128051758E2,-6.529235840E0,-7.728118896E1
4.052121354E1,-1.140045166E2,-4.798889160E0,-7.488098145E1
4.062143326E1,-1.134048462E2,-6.178283691E0,-7.667999268E1
4.072165299E1,-1.134048462E2,-6.698608398E0,-7.398071289E1
4.082211686E1,-1.137054443E2,-4.798889160E0,-7.548065186E1
4.092282486E1,-1.149047852E2,-4.278564453E0,-7.577972412E1
4.102353287E1,-1.143051147E2,-4.449462891E0,-7.427978516E1
4.112424088E1,-1.149047852E2,-3.929138184E0,-7.638092041E1
4.122494889E1,-1.155044556E2,-4.798889160E0,-7.548065186E1
4.132565690E1,-1.149047852E2,-5.828857422E0,-7.427978516E1
4.142639542E1,-1.146041870E2,-3.758239746E0,-7.548065186E1
4.152844620E1,-1.155044556E2,-4.449462891E0,-7.368011475E1
4.162866593E1,-1.152053833E2,-4.798889160E0,-7.308044434E1
4.172891617E1,-1.149047852E2,-5.139160156E0,-7.368011475E1
4.182919693E1,-1.161056519E2,-6.178283691E0,-7.248077393E1
4.192990494E1,-1.155044556E2,-6.178283691E0,-7.068023682E1
4.203061295E1,-1.152053833E2,-5.828857422E0,-7.127990723E1
4.213132096E1,-1.146041870E2,-5.828857422E0,-7.427978516E1
4.223202896E1,-1.152053833E2,-6.178283691E0,-7.368011475E1
4.233273697E1,-1.161056519E2,-6.529235840E0,-7.248077393E1
4.243344498E1,-1.167053223E2,-6.349182129E0,-7.158050537E1
4.253564835E1,-1.161056519E2,-6.008911133E0,-7.098083496E1
4.263586808E1,-1.161056519E2,-6.349182129E0,-6.977996826E1
4.273602677E1,-1.155044556E2,-5.139160156E0,-7.308044434E1
4.283630753E1,-1.164047241E2,-4.968261719E0,-7.218017578E1
4.293698502E1,-1.161056519E2,-5.139160156E0,-7.368011475E1
4.303769303E1,-1.152053833E2,-4.618835449E0,-7.158050537E1
4.313840104E1,-1.137054443E2,-5.659484863E0,-7.158050537E1
4.323907853E1,-1.137054443E2,-5.139160156E0,-7.427978516E1
4.333981705E1,-1.146041870E2,-3.929138184E0,-7.817993164E1
4.344055558E1,-1.134048462E2,-5.488586426E0,-7.548065186E1
4.354285050E1,-1.131042480E2,-5.308532715E0,-7.398071289E1
4.364310074E1,-1.113052368E2,-6.178283691E0,-7.488098145E1
4.374332047E1,-1.107055664E2,-6.869506836E0,-7.548065186E1
4.384354020E1,-1.107055664E2,-6.869506836E0,-7.728118896E1
4.394406510E1,-1.116043091E2,-6.869506836E0,-7.667999268E1
4.404477311E1,-1.122055054E2,-7.388305664E0,-7.698059082E1
4.414548111E1,-1.122055054E2,-6.178283691E0,-7.608032227E1
4.424618912E1,-1.104049683E2,-6.698608398E0,-7.398071289E1
4.434689713E1,-1.107055664E2,-6.529235840E0,-7.427978516E1
4.444760514E1,-1.110046387E2,-7.048034668E0,-7.458038330E1
4.455008317E1,-1.113052368E2,-7.048034668E0,-7.577972412E1
4.465030289E1,-1.116043091E2,-8.778381348E0,-7.218017578E1
4.475049210E1,-1.101043701E2,-9.988403320E0,-6.828002930E1
4.485074234E1,-1.122055054E2,-9.129333496E0,-6.977996826E1
4.495114518E1,-1.140045166E2,-9.129333496E0,-6.977996826E1
4.505185318E1,-1.143051147E2,-8.949279785E0,-7.127990723E1
4.515256119E1,-1.143051147E2,-9.988403320E0,-7.008056641E1
4.525326920E1,-1.161056519E2,-9.298706055E0,-7.008056641E1
4.535397721E1,-1.155044556E2,-9.819030762E0,-6.858062744E1
4.545468522E1,-1.173049927E2,-8.949279785E0,-6.648101807E1
4.555539322E1,-1.182052612E2,-9.129333496E0,-6.618041992E1
4.565753556E1,-1.200042725E2,-7.218933105E0,-6.768035889E1
4.575772477E1,-1.206054688E2,-6.529235840E0,-6.648101807E1
4.585794449E1,-1.218048096E2,-7.218933105E0,-6.708068848E1
4.595822525E1,-1.239044189E2,-5.308532715E0,-6.618041992E1
4.605893326E1,-1.233047485E2,-5.139160156E0,-6.468048096E1
4.615964127E1,-1.215042114E2,-2.888488770E0,-6.498107910E1
4.626034928E1,-1.212051392E2,-2.539062500E0,-6.198120117E1
4.636105729E1,-1.218048096E2,-1.678466797E0,-5.988006592E1
4.646176529E1,-1.200042725E2,-3.059387207E0,-6.168060303E1
4.656250382E1,-1.200042725E2,-3.578186035E0,-6.078033447E1
4.666473771E1,-1.200042725E2,-6.178283691E0,-6.108093262E1
4.676492692E1,-1.194046021E2,-7.908630371E0,-5.808105469E1
4.686517716E1,-1.197052002E2,-7.908630371E0,-5.808105469E1
4.696539689E1,-1.182052612E2,-8.778381348E0,-5.597991943E1
4.706601334E1,-1.203048706E2,-6.529235840E0,-5.508117676E1
4.716672135E1,-1.176055908E2,-9.129333496E0,-5.478057861E1
4.726742936E1,-1.197052002E2,-8.949279785E0,-5.508117676E1
4.736813736E1,-1.191055298E2,-9.988403320E0,-5.447998047E1
4.746884537E1,-1.179046631E2,-1.137847900E1,-5.268096924E1
4.756955338E1,-1.164047241E2,-1.206817627E1,-5.207977295E1
4.767193985E1,-1.170043945E2,-1.310882568E1,-5.028076172E1
4.777215958E1,-1.155044556E2,-1.362915039E1,-5.178070068E1
4.787237931E1,-1.152053833E2,-1.448822021E1,-5.207977295E1
4.797259903E1,-1.146041870E2,-1.552886963E1,-5.207977295E1
4.807309342E1,-1.152053833E2,-1.778869629E1,-4.938049316E1
4.817377091E1,-1.137054443E2,-1.933898926E1,-4.848022461E1
4.827450943E1,-1.128051758E2,-1.968841553E1,-4.788055420E1
4.837521744E1,-1.137054443E2,-2.211914062E1,-4.488067627E1
4.847592545E1,-1.134048462E2,-2.279815674E1,-5.028076172E1
